document_id,document_text
91071d6f-2169-4c48-91c6-527e3e17c05b,"b'UGA-OTP-0283-0050 UGA.00137 .004 \\ \\""\\\\\\ U\\11 um II\\\\\\ \'\\l\\ l""I 3 8. I have no specific duties related to security. My job as camp commandant includes dealing with problems with food, outbreak of diseases, and to encourage parents to send their children to school. 9. When there is an attack by the rebels then my assistants and I compile records of those killed, those abducted, huts burnt and items looted for Pajule IDP camp. There are three groups that write these same records, including us. All three groups have their own separate records as required by regulations. My group is Background 7. I have been a camp commandant or Pajule sub-county at Paiule TDP camp since 2002 to date; and since 2001, the LC- I or Aywee village, Palwo parish, Pajule sub-county, Pader district. There is a different camp commandant for Lapul county for Lapul IDP camp. Both Pajule IDP camp and Lapul IDP camp are registered as two different 1DP camps by the government. Pajule trading centre is part of both IDP camps. However, for food distribution purposes by lhe World Food Programme the camps arc treated as one carnp; namely Pajule-Lapul IDP camp (""camp""). 6. I was told that at the conclusion of the interview, l would be asked to sign a written statement after having had the opportunity to review it and add any corrections or additional information. 5. I was informed of the existence of the Victims\' Participation and Reparation Unit and its function and told that individuals who qualify as victims, in the judgment of the judges, will be entitled to participate in future court proceedings and potentially to receive reparations. 4. I was asked if I had concerns regarding my protection and security. The security measures which are available to roe have been explained and any questions posed by me have been answered. 3. I was told that this interview is voluntary and that I may end the interview at any time. I confirm that I agreed to answer the investigators\' questions of my own free will. 2. The investigators explained what the 1CC is and described its mandate. They also explained the role and authority of the OTP within the TCC. and Dianne Luping and told that they are Office of the Prosecutor (""OTP"") of the International Procedure l. I was introduced to I Investigators with the Criminal Court (ICC). WITNESS STATEMENT '"
7e60785a-b588-4b80-a5ed-f0e6d1cf80f2,"b'UGA-OTP-0283-0085 UGA\xc2\xb7OTP-0191-0256 I Hll lllll lllll ll!ll llllll Ill 1111 3 Abduction from Lwala School 8. I believe that the attackers who came to Lwala Girls\' Senior Secondary School (""Lwala School"") were from the groups ofTABULEY and OTTI. I understand that OTTrs group was from Control Altar and TABULEY\'s group was Trinkle. I think most of the attackers were from TABULEY\'s group, with about three l believe from Control Altar. Ocan BUNIA was leading Gilva, and we were told he was in Katakwi, so understood that some from Gilva were moving with some from Trinkle. I met BUNIA later and not in Katakwi. 9. I think that from the girls who were first abducted, which I believe were more than 100, I saw more than thirty girls released myself although I was not so much focused on how many girls were being released. However, I am not certain. I think about thirty girls remained after the release. Some other girls had escaped along the way, 7. I was told that at the conclusion of the interview, I would be asked to sign a written statement after having had the opportunity to review it and add any corrections or additional information. 6. I was informed of the existence of the Victims\' Participation and Reparation Unit and its function and told that individuals who qualify as victims, in the judgment of the judges, will be entitled to participate in future court proceedings and potentially to receive reparations. 5. l was asked if I had concerns regarding my protection and security. The security measures which are available to me have been explained. , has given his prior consent for me to be interviewed by 4. My father; the investigators. 3. I was told that this interview is voluntary and that I may end the interview at any time. I confirm that I agreed to answer the investigator\'s questions of my own free will. 2. The investigator explained what the ICC is and described its mandate. She also explained the role and authority of the OTP within the ICC. Procedure 1. I was introduced to Dianne Luping, Investigator, and Jenny Mohamedhoesein, Analyst and told that they work with the Office of the Prosecutor ( .. OTP"") of the International Criminal Court (\'~ICC""). WITNESS STATEMENT 3 Witness statement of '"
5d59d848-2610-451b-b9d2-0afc57e2a874,"b'UGA-OTP-0283-0095 UGA 00069.020 1llllll111111111l lllll llll 111l 3 p 16. Next to my house you had on one side a latrine, surrounded by one meter high grass. The latrine was around 4 meters from my house, in the direction of the barracks. On the other side, about 3 meters further, you had a kraa1, where animals would stay during the 15. The house was around 300 meters away from the barracks. The doorfrarne of my house was made of palm-tree and the shutter was made out of iron sheets. The door, that was old, had a round hole of around 10 cm. diameter in the iron sheet. The door was facing the barracks. 14. My house was around 12 feet diameter. In the middle of the house there was a pillar supporting the roof. 13. At the time l arrived in the camp, the area had not yet been divided into zones, but my house was near the road from GULU to AJULU. lt was on the same side of the road as the school and the barracks - on the side where the sun rises. Only few houses are on the other side of the road, mainly houses that had been there before the camp was established, The soldiers asked the owners of these houses to move to the other side of the road, so that all the houses would be on the same side. The trading center is on the other side of the road. The barracks and the trading center are more into the direction of GULU and my house was more into the direction of AJULU. Location and description of the house in LUKODI camp 12. Some of my children were attending schools in GULlJ town, which was too far away from AJULU camp so in 2003 I decided to build a house in LUKODl camp and moved there with my youngest child Milly. Florence was at that lime living with her brother Justine in LAU Y A-DWOL village. In the weekend Florence often visited me in the camp when she was collecting firewood and food. 11. Around 3 years later, T moved from PARANGA village to AJULU camp. Rebels were abducting people, and the soldiers told us that the government had implemented a directive that people had to move within 24 days to a camp. So we followed the directive and I moved with all my children to AJULU camp. This camp is in the same sub-county as PARJ\\NGA village, about 3.5 miles away, so that is why l decided to move to that camp. We stayed in AJULU camp for about 3.5 years. 10. After around 2 years, we moved from GULU town back to PARANGA village. - OOLA Justine (male, 12 years old, he lives with the brother of his father in KASUBT village. He goes to school in GULU Public Primary School); - ANEK Milly (female, 8 years old, she died during the May 2004 incident); and - KOMAKECI I (male, without a first name, died at the age of 3, prior to the incident). 9. In 1996, we moved away from PARANOA village and went to GULU town. MUSEVENI had come into power and the insurgencies had started. 1997, my husband died in GULU town. Witness statement of A Y AA Pyerina '"
8a69fab1-08e4-4a46-a512-3bd07d27734b,"b""UGA-OTP-0283-0028 4 There are four parishes in that sub-county. There are two councillors from each parish, who assist me in my work. 9. Where there is an attack on Pajule IDP camp I must check who has died. who has been injured, who has been abducted, what has been taken, how the injured can be taken to hospital, and how the dead can be buried. I must report this 10 the government at the district level, namely to the Resident District Commissioner (\xc5\x81RDC') copied to the LC-5 and District Internal Security Officer ('DISO'), and Brigade Commander whose army is within the sub-county. 10. When I try to find out this information, I work through the LC-2s and the councilors from each parish. They seek this information on my behalf from the LC-1 chairpersons. Each LC- I chairperson would call for a meeting of each village to find out the information, together with the camp commandant and relevant block leaders who are also present at these meetings. Each LC-1 and LC- 2, the camp commandant and block leaders would know the problems in their area and by the time I call for a meeting they will have that information for me. We all work together. We may also find a chairperson dead or abducted themselves. Previous attacks at Pajule 11. There have been four heavy attacks by the rebels at Pajule IDP camp: on 10 September 2002. 27 November 2002, 23 January 2003, and 10 October 2003. I heard from returning abd.uctees abducted from each respective attack, that the attack on LO September 2002 was led by Dominic Ongwen, 27 November 2002 was led by Raska Lukwiya, 23 January 2003 was led by Tabuley, and 10 October 2003 was led by Otti Vincent. 1 heard these returning abductees provide this information for myself, when we asked for the names of the commanders leading the attacks. J cannot recall any of their names or when they provided this information to me. There have been no further significant attacks at Pajule JDP camp after this date. I was present at the camp during the September 2002 and January 2003 attacks. Since June 2002, when the rebels were returning from Sudan there have also been minor incidents where the rebels come to steal food from the camp residents. These incidents of looting happen from time to time. It is unpredictable as to when such an incident will happen, for example sometimes they come two times in a week to steal food if they did not succeed in stealing food the first time. There have also been ambushes around the camp with people being killed. Attack 10 Oetober 2003: Previous Approaches 12. Prior to the attack on 10 October 2003 I did not have any information about a potential attack against Pajule. I am not aware of any letter sent by the LRA before the attack on 10 October 2003 threatening an attack against Pajule IDP camp. Attack 13. On I 0 October 2003 1 was not present during the attack. I was in Kampala for a meeting on financial management. UGA.00138 .005 I IHf II lllJI Hlf 11111! 11111111 """
9bfa4746-5b8b-4ecd-9c55-7b2c82e9a36d,"b""UGA-OTP-0283-0028 4 There are four parishes in that sub-county. There are two councillors from each parish, who assist me in my work. 9. Where there is an attack on Pajule IDP camp I must check who has died. who has been injured, who has been abducted, what has been taken, how the injured can be taken to hospital, and how the dead can be buried. I must report this 10 the government at the district level, namely to the Resident District Commissioner (\xc5\x81RDC') copied to the LC-5 and District Internal Security Officer ('DISO'), and Brigade Commander whose army is within the sub-county. 10. When I try to find out this information, I work through the LC-2s and the councilors from each parish. They seek this information on my behalf from the LC-1 chairpersons. Each LC- I chairperson would call for a meeting of each village to find out the information, together with the camp commandant and relevant block leaders who are also present at these meetings. Each LC-1 and LC- 2, the camp commandant and block leaders would know the problems in their area and by the time I call for a meeting they will have that information for me. We all work together. We may also find a chairperson dead or abducted themselves. Previous attacks at Pajule 11. There have been four heavy attacks by the rebels at Pajule IDP camp: on 10 September 2002. 27 November 2002, 23 January 2003, and 10 October 2003. I heard from returning abd.uctees abducted from each respective attack, that the attack on LO September 2002 was led by Dominic Ongwen, 27 November 2002 was led by Raska Lukwiya, 23 January 2003 was led by Tabuley, and 10 October 2003 was led by Otti Vincent. 1 heard these returning abductees provide this information for myself, when we asked for the names of the commanders leading the attacks. J cannot recall any of their names or when they provided this information to me. There have been no further significant attacks at Pajule JDP camp after this date. I was present at the camp during the September 2002 and January 2003 attacks. Since June 2002, when the rebels were returning from Sudan there have also been minor incidents where the rebels come to steal food from the camp residents. These incidents of looting happen from time to time. It is unpredictable as to when such an incident will happen, for example sometimes they come two times in a week to steal food if they did not succeed in stealing food the first time. There have also been ambushes around the camp with people being killed. Attack 10 Oetober 2003: Previous Approaches 12. Prior to the attack on 10 October 2003 I did not have any information about a potential attack against Pajule. I am not aware of any letter sent by the LRA before the attack on 10 October 2003 threatening an attack against Pajule IDP camp. Attack 13. On I 0 October 2003 1 was not present during the attack. I was in Kampala for a meeting on financial management. UGA.00138 .005 I IHf II lllJI Hlf 11111! 11111111 """
2f6e101a-f491-4eee-9e18-9209801cdcb3,"b'UGA-OTP-0283-0040 UGA.00147 .217 I llllll lllll lllll lUHI Ill IHI 4 14. The gunshots continued in the same intermittent way until about six o\'clock in the morning. That is when I heard gunshots coming from the side of Lira. from the main road. I couJd also hear shouting in Ki-Swahili, which I do not understand. After that I heard a helicopter roaring above, but I did not see it because I was still in my house. The government soldiers shouting in Ki-Swahili began to pass my house; some were moving on the main road; and some on the other side of the main road. I could hear them moving, although [ did not see them. After they had passed my house, I could hear the sounds of guns going off again. 15. After the soldiers had passed I got up because 1 thought it was clear now and it was also past daybreak. I am not aware of the exact time. but I assume it was around seven o\'clock in the morning. I went outside where I could see also other people coming out of their houses. I could see the community leaders beginning to gather to see what had happened. I headed off to see my parents, and met them inside their house. After their place I proceeded to my brother\'s house to check on his wife and children, and found them all outside. I asked whether anything bad had happened. and they told the door was not broken, but a bullet had been shot through. Then I returned home. other two rooms. My parents who also live in the camp were in a different house. My house is located on the Lapul IDP camp side of the main road. within the trading centre. 11. I first became aware of an attack beginning when 1 heard guns being fired around five o\'clock in the morning. lam not sure of the time. because I do not have a watch, but I am usually awake at that time. ln addition to the sound of guns I also heard the sounds of whistles being blown and ululations of the \'kijera\' style. The sounds seemed at first to be coming from the west side of the camp. from the direction of the barracks. After a while, I heard gunshots and ululations coming from all other directions. 12. When the sounds of the gunshots ceased for a period, I heard loud hitting on the doors of houses. Then the gunshots went off again. This continued for a while. Every time the guns fell silent, J could hear the hitting of the doors again. After about thirty minutes. I heard my elder boys in my house calling for me shouting that we should run out Three of them began to run, but I managed to puII one of them into my room and stuck him under a bed. After five minutes I heard a bullet hitting the padlock of my door and the door being opened. My thought was that this time I would either be killed or abducted, and I told my wife to pray. [began to make the sign of the cross. I heard somebody saying that there was nothing in here and they went away. These rebels were speaking in Acholi. I also heard someone else saying not far from my house ""let that Muzee carry the sodas"". Then these rebels went away. 13. I know the attackers to the camp were rebels because of the noises they were making. They were blowing whistles and they had girls with them making the sound of \'kijera\' ululations. This is what usually happens when the rebels attack. Witness statemenl ofOTlKA Terence Kanyum '"
67235557-fc82-470a-91dc-76c24a7ec2cf,"b'UGA-OTP-0283-0051 UGA.OQi 37 .005 11111111111111111111111111 m1 4 part of the camp structure. The other two groups who record these same records are the disaster management committee (administrative structure) and the scounty loca] council authorities (the LCs). We work together with the LCs and others when compiling our information, although we write our own separate records. 10. ln the camp structure, at the Pajule sub-county level there is the camp commandant who is me. There is also a vice camp commandan1, the general secretary, women\'s leader for the camp, and block leaders for each parish (or \'blocks\'). There are six parishes of Pajule sub-county at the camp_ This fa at the sub-county level. The block leader is the leader of the parish group and he has village leaders he works with. The block leader collects information from the village leaders within his parish and then provides this to me, at the sub-county level. The LC structure is similar to the camp structure, but with some differences. Lapul IDP camp also has its own camp structure. and its camp commandant and block leaders who would also have recorded their own information related to the attack. In addition, the disaster management committee and the LCs for Lapul sub-county would also have made a record of information relevant to the attack at the Lapul sub-county side of the camp. Attack 11. I think that the attacks of 23 January 2003 and 10 October 2003 were the two most severe attacks at the camp. 12. Independence Day is celebrated on 9 October, and it was on the morning of 10 October 2003 just as some people were still celebrating in the camp and some were drunk when the rebels came. 13. I was present during the attack at the camp on 10 October 2003. There are several places I sleep in at the camp, because of my concern that rebels not find where I am living. The hut that I was sleeping in at the time of the attack was near the Lira road. I was with all my children except for one child. My wife and one child were at Kitgum hospital. I only had my other children with me and nobody else, The attack came from all directions in the camp. 14. I could hear shooting first from the direction of the barracks, but I do not know if it was the rebels or UPDF who started shooting at the barracks. I could then hear shooting coming from di rferent directions. This happened between 5 and 6 am. When I heard the gunshots my children and T lay on the floor. I could hear rebels giving instructions ""you just abduct, maka maka"", and giving instructions to other rebels that they should just shoot the drunkards. l knew then that these were rebels attacking the camp. The rebels did not enter my hut or open the room that I was in with my children, 15. I could hear people shouting names of those who had been abducted. The rebels had started abducting people, looting things and forcing abductees to carry loot as the army who is meant to protect the camp had run away. I was later told by people who had been abducted how they had been forced to carry loot and doors were broken. I could hear the doors being broken as places were being looted. I '"
c1d881ea-f95e-4145-bf57-638ae9e8d67b,"b""PL-. I(t /} j -I UGA-OTP-0283-0086 UGA-OTP-0191..0257 I /Jilli 1~11 l/11111111 IHlll Ill Im 4 Meeting with OTTI 15. I believe that the first time I saw OTI( was about one week after my abduction, in Pader district. I cannot remember where in Pader I saw him, but I think it was in Patongo, Pader district. I think that it could have been in Lukole, which I believe is in Patongo, When arriving at Lukole in Pader district I was swapped into OTTI's household. I remember now that I heard that KONY was in Kitgum when I saw OTTl for the first time in Pader; and not when I was in Orungo, Katakwi, I did not see OITI in Orungo in Katakwi district after our abduction. I had thought OITI was in Katakwi because I heard somebody speaking to him on the radio call when we were in Katakwi; but did not see him there myself. 16. The commanders that I remember traveling with us from Katakwi towards OITI in Pader included T ABULEY, KAPERE, OKUTI and LABONGO. 17. I recall that not all ofus Lwala girls remaining in the bush were taken to OTTI. Just before reaching OTTJ, only a few of us Lwala girls were selected to go to Meeting Kape.-e and Tabulu_ 10. After I was abducted I was taken to KAPERE and that night I slept where he was. The following day some of the girls were released. The girls were released by KAPERE. OKUTI later showed me T ABULEY, and 1 believe he was a person we were showed as being in our group shortly after we were abducted. But I cannot recall exactly when I saw TABULEY myself the first time. Before we were taken to OTII I think we stayed with TABULEY for about one or two weeks. 11. I believe we were thirty girls because KAPERE kept on counting and confirming the number of girls; including the thirty girls remaining. After the thirty was counted a few more people escaped. We were collected again and we were counted again. After the count I think we remained with about twenty girls from Lwala School, but I am not certain. 12. I heard a commander on the radio call who was informing other commanders that the girls were being brought to Sudan. I only reca1led what was said in Acholi and they then switched over to speaking in Arabic, which I could not understand. 13. l remember saying last time, that after the radio call that I believed the commander who spoke on the radio call was saying afterwards to other commanders that only thirty girls bad to remain and seventy girls had to be released. However, I cannot remember the exact number of girls remaining and being released; but believe that the numbers released was just more than thirty and those remaining were about thirty. TABULEY had said some would first be released, then the rest be released later. I do not recall him saying to us that seventy would be released. 14. I think that traveling from where we first met KAPERE to where we met TABULEY was a short distance; about four kilometers. 4 Witness statement of] """
c2e979cf-0c91-4ff5-ab67-c9ec6ccdd05c,"b""UGA-OTP-0283-0096 UGA.00069.021 1111\\11nn11n11~1111m 1111 4 25. At that point, T was standing close to the pillar of my house, in the center. Milly was standing next to me, on my right, and next to her was Florence. From where I was standing I could see through the hole in the door. When they shouted that everyone had to 24. 1 could see that all five of them had similar guns, the size of an under-arm. They were holding their guns in one hand. I did not see them carrying whistles. 23. Around 1930 hrs. - 2000 hrs, I saw -through the hole in my door- five rebels coming from the house next door straight into the direction of my house. They were shouting that everyone should come outside of their houses. All five were bare-chested adult men, and they had tied their shirts around their waists. Two of them had military trousers in camouflage color and dreadlocks. The other three had civilian trousers and short hair. I could not distinguish one of them giving orders to the others. 22. The whole period between 1800 hrs. and 1930 hrs., I stayed inside my house with the door closed. Florence and Milly were with me. Florence, who does not live with me in the camp had come that Saturday to collect firewood close to the camp. I didn't run away because they were shooting outside and I was afraid of being hit. 21. Around 1900 hrs. - 1930 hrs., the gunshots coming from the direction of the barracks stopped and 1 heard only gunshots from the direction where the sun rises, After the incident, I was told that around I 930 hrs. the soldiers had run away towards the direction where the sun sets. 20. Tt seemed to me that the rebels -Iocated in the direction where the sun rises- and the soldiers -located in the barracks- were shooting at each other. I heard gunshots from one side, being responded by gunshots from the other side. In general, though, the gunshots mainly came from the side of the barracks. 19. Shortly afterwards, the whistling and the alarm had stopped, and I heard gunshots instead corning from both the barracks and from the direction where the sun rises. 18. I know it was around 1800 hrs. because that was the time that the soldiers would usually return to the barracks, and they had just returned. I was inside my house with Florence and Milly. At that time. I heard the rebels blowing the whistles and then making 'the alarm': I mean thereby shouting 'uuuuu' while putting one hand on and off the mouth. I also heard camp residents shouting 'lakwena, lakwena', I stayed inside my house, but could see through the hole in my door that camp residents were running around. 17. On 20 May 2004, around 1800 hrs. l was preparing a meal. On normal days, 1 would have the meal around I 400 hrs. - 1500 hrs. but that day l had picked up food from P ARAN GA village, so T prepared the food later than usual. May 2004 attack night. The grass on that side was much shorter because the animals, mainly cows, would eat the grass. Witness statement ofAY AA Pycrina """
86f322d0-de17-4ac1-a08a-6dd2e80f2d9d,"b""UGA-OTP-0283-0029 5 14. When I was leaving Kampala for the camp, I received a phone call from my vice chairperson in the morning of the attack that the camp had been attacked. He informed me that the rebels had come back led by Vincent Otti. He told me about the large numbers of people abducted and the deaths of people. He did not tell me anything else. The rest I saw for myself when I went to the camp. including the huts burnt and fact that things had been looted. I was told that when the helicopter was flying above the rebels had torched the huts so the smoke would prevent the helicopter from being able to see them. I was told this by persons abducted that they had heard instructions being given to torch huts so the smoke blocked the view. I cannot recall the names of those who told me, but they were amongst those released. 15.1 returned to Pajule lDP camp arriving at about 3pm on the same day of the attack. When I arrived, people were wailing. There were people trying to send the wounded to hospital. They were also preparing to bury their dead. There was a lot of confusion. I gave instructions as to how the burials should be conducted, and I made arrangements for people to be taken to hospital over a three day period. 16. l saw some of the dead bodies. but I cannot recall the exact number of dead bodies that J saw. The LC-1 s of each parish first told me information about the dead orally, and then wrote down lists of the dead. l cannot recall where these records are located. I understood that people died in the cross fire, from beatings or being shot directly by the LRA. It is difficult now for me to try to estimate how many of those were killed from cross fire as opposed to other causes. I only have details for one person who was beaten to death, Lacung Kinyera Benson, my copy-typist I was told he was beaten on the way by rebels because he failed to carry the load given to him, but I do not know what was used for beating him. I cannot remember who told me about his killing, but I believe it was one of the abductees released after the attack. 17. I do not recall now how many were injured during the attack. When I arrived at the camp, some of those who were badly injured had already been taken to Kitgum hospital, including by the LC-5, Oringa Ponciano. I cannot remember now how many had been brought to Kitgum hospital. I think that most of them were taken there, in particular the badly injured. Some were taken to Pajule dispensary for treatment. I cannot remember how many were brought there. I am not aware of anywhere else injured were taken for treatment. 18. People had started running away from the camp to places like Bweyale and Kinyara in Masindi district, so we now started organizing our security inside the camp. People continued moving away from the camp after the attack, including to other places like Jinja and Kampala. Abductees were not all returning to Pajule, but some went to different places such as Gulu (e.g. World Vision or GUSCO). Lira (e.g. Rachele Rehabilitation Centre), Kitgum and Soroti. I do not have a complete list of those who returned to Pajule, but Caritas Pajule rehabilitation centre may have one. We requested increased army personnel and armoured vehicles, through the RDC, from the brigade commander Lieutenant Colonel Paw Lokech, which were provided. This gave people more confidence. People were now more settled. UGA00138.006 I lfllll llfll llf 11 llJI' 'Ill 1111 """
d166340d-1cbe-4ddc-92d1-998a78a449e0,"b""UGA-OTP-0283-0029 5 14. When I was leaving Kampala for the camp, I received a phone call from my vice chairperson in the morning of the attack that the camp had been attacked. He informed me that the rebels had come back led by Vincent Otti. He told me about the large numbers of people abducted and the deaths of people. He did not tell me anything else. The rest I saw for myself when I went to the camp. including the huts burnt and fact that things had been looted. I was told that when the helicopter was flying above the rebels had torched the huts so the smoke would prevent the helicopter from being able to see them. I was told this by persons abducted that they had heard instructions being given to torch huts so the smoke blocked the view. I cannot recall the names of those who told me, but they were amongst those released. 15.1 returned to Pajule lDP camp arriving at about 3pm on the same day of the attack. When I arrived, people were wailing. There were people trying to send the wounded to hospital. They were also preparing to bury their dead. There was a lot of confusion. I gave instructions as to how the burials should be conducted, and I made arrangements for people to be taken to hospital over a three day period. 16. l saw some of the dead bodies. but I cannot recall the exact number of dead bodies that J saw. The LC-1 s of each parish first told me information about the dead orally, and then wrote down lists of the dead. l cannot recall where these records are located. I understood that people died in the cross fire, from beatings or being shot directly by the LRA. It is difficult now for me to try to estimate how many of those were killed from cross fire as opposed to other causes. I only have details for one person who was beaten to death, Lacung Kinyera Benson, my copy-typist I was told he was beaten on the way by rebels because he failed to carry the load given to him, but I do not know what was used for beating him. I cannot remember who told me about his killing, but I believe it was one of the abductees released after the attack. 17. I do not recall now how many were injured during the attack. When I arrived at the camp, some of those who were badly injured had already been taken to Kitgum hospital, including by the LC-5, Oringa Ponciano. I cannot remember now how many had been brought to Kitgum hospital. I think that most of them were taken there, in particular the badly injured. Some were taken to Pajule dispensary for treatment. I cannot remember how many were brought there. I am not aware of anywhere else injured were taken for treatment. 18. People had started running away from the camp to places like Bweyale and Kinyara in Masindi district, so we now started organizing our security inside the camp. People continued moving away from the camp after the attack, including to other places like Jinja and Kampala. Abductees were not all returning to Pajule, but some went to different places such as Gulu (e.g. World Vision or GUSCO). Lira (e.g. Rachele Rehabilitation Centre), Kitgum and Soroti. I do not have a complete list of those who returned to Pajule, but Caritas Pajule rehabilitation centre may have one. We requested increased army personnel and armoured vehicles, through the RDC, from the brigade commander Lieutenant Colonel Paw Lokech, which were provided. This gave people more confidence. People were now more settled. UGA00138.006 I lfllll llfll llf 11 llJI' 'Ill 1111 """
5fea9244-b471-4764-a958-84f00da65c39,"b""UGA-OTP-0283-0041 UGA00147.218 I /JI/II /Jiii nri If I/fl llr IHI 5 16. On the way to my parents' and my brother's place, I did not see any dead or injured people. I could see many houses and shops that had been broken into. l also saw houses burning in the Pajule camp, but not in Lapul. 17. When I left to check on my parents and my brother's family. I could hear gunshots coming from a distance, from the Pajule side, going towards east. The sounds were still audible when l returned. I think the gunshots went on until about eight o'clock in the morning. 18. When i returned home l heard people had died near the barracks. I started going towards the barracks. because [ was worried for my two children, who had run out of our house and had not yet come back. When I reached the shelter. the soldiers were refusing to Jet the people move ahead and blocking the way to the barracks. At that time 1 heard that one of my sons OCA YA had returned, so I did not proceed all the way to where the soldiers were and went back home where I found both my sons had returned. 19. When I got back home. people were seated outside. We understood the commander of the government army. Paul LOKECH. had arrived and gone to the barracks. 20. When the government soldiers returned to the camp we began to look around and see what had happened. That is when we began to hear news of the abductions. I was told my neighbour OY AT Masimino had been taken to carry sodas. At the time l got back home, OYA T had returned, so I went up to him and asked how he had returned. He told me he had escaped when the helicopter had hovered around them causing the rebels to seek cover. He had escaped during one of these moments. like certain other abducted people. OY AT told me that he saw many abducted people escape this way but he had also seen the rebels go off with a large number of people. OYAT also said that when the helicopter came the rebels had begun torching houses on Pajule side. 21. Among the abductees was also Rwot OYW AK Joseph. When people heard he had been abducted. they began to gather in his home, thinking he would return soon. Towards the evening we received the word that some people had returned, but that the rebels had refused to release the Rwot. After hearing this. some of the people began to go back to their homes to finish off the food and drinks, since the previous day had been Independence Day and there had been celebrations. 22. I know abducted people were killed on the way when they were taken by the rebels. Among the killed was a typist from Pajule who had been born in Lapul and was called LACUNG. I could see the family of LACUNG gathering to go and see the place where he had been killed. They set off and collected his dead body. He was buried the next day; we all attended the funeral. 'When I saw the body, it was wrapped, but the brother of the dead person, OKEMA 0 Ben, told me LACUNG had been shot in the back. OKEMA told me he had collected the body from the road. He also told me that the leaders had told him the body should just have been left where it was and covered with leaves according to the Acholi custom, but OKEMA had refused and brought the body home. Witness statement of OTLKA Terence Kanyurn """
0159a30d-ec77-4178-a942-ddd2c8dafc54,"b'UGA-OTP-0283-0052 UGA.00137 .006 \\ \\\\\\\\\\\\ \\\\\\\\\\ \\\\\\\\\\ \\\\\\\\\\ \\\\\\\\ \\\\\\\\ 5 could hear people running outside. Most feared leaving their homes, but some people were shouting ""let\'s nm"". If you keep quiet in the house you can hear aJJ of this. 16. At the barracks the rebels were exchanging fire with the army and preventing the army inside the barracks to come out and help people in the camp. The CO of the military barracks at the camp told us later that rebels had laid ambushes on the roads around the camp to prevent any army from coming inside. I think that the rebels continued the attack until about 7am, when it was now bright. Additional government army forces were arriving on foot to assist the people. Rebels were now running away from the anny. When the government anny were passing the hut where J was hiding and moving towards the centre of the camp, I then left my hut and heard the army helicopter arriving. When the army helicopter arrived some of the rebels had already left Lapu] TDP camp although some rebels were still in the Paiule side of the camp. Returning abductees later told us that when the remaining rebels saw the helicopter they started retreating. 17. I was later told on the same day of the attack by the CO of the military barracks, that he told those in the helicopter not to shoot at the rebels as there was a mixture of camp residents abducted and rebels moving below. He also said that those in the helicopter could see civilians carrying World Food Programme bags of food. 18. Government soldiers brought in from outside the camp were following the rebels who were moving with abducted people. Those camp residents who were left behind started coming out of their huts, including me. I could see rebels walking on the Pajule side of the camp where there were cultivated fields on raised ground and abducted people moving away with the rebels carrying stolen loot. I could see the helicopter hovering over these people. The helicopter was not shooting at them, but was shooting ahead of them where it could not hurt them. I tbink the helicopter was firing to scare off the rebels. I could see where the helicopter was shooting from a distance. The abductees were about a balfto one kilometre away from me where 1 was at the trading centre, when I saw the helicopter. Abductees who escaped said that at the time the helicopter was dropping bombs, the rebels were instructing the people including those in the sorghum fields lo lie down. At that point, some people were able to escape. Abductees returning later told us that some of them were tied together by the rebels to stop them from running away, but once given a load to carry the ties were removed and they were gathered together as they walked with the loot. 19. Abductees who later returned and the government army later told us that government soldiers walking on foot, were firing in the air so they would not hurt the civilian abductees and did so under orders. I did not see this for myself, but 1 could hear them firing as they were going. 20. Among the abducted was the paramount Chief (Rwot) Oywak. 1 was told by the Rwot and other abductees that after they had traveled for about 8 kilometres the rebels allowed them to rest when they realized the army was not following them. They said that different groups of abductees were resting separately. They said that when some of the rebels recognized Rwot Oywak, that he was taken to where '"
